amount,category,mandate_variant,debit_type,seq_type,freq_type,up_to_40_years,start_date,upto_date,status
69665.3,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,MONTHLY,False,2023-10-28,2029-09-07,REJECTED
17843.26,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,MONTHLY,True,2023-07-27,2028-03-16,APPROVED
53825.38,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,DAILY,False,2023-04-24,2024-08-12,REJECTED
10272.6,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,MONTHLY,True,2023-03-30,2029-10-04,APPROVED
40134.35,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,WEEKLY,False,2023-01-06,2026-09-18,APPROVED
9658.94,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,MONTHLY,False,2023-12-04,2025-09-04,APPROVED
55527.37,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,MONTHLY,False,2023-12-25,2024-09-11,REJECTED
37541.62,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,MONTHLY,True,2023-06-20,2023-09-14,APPROVED
3131.73,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,BY_MONTHLY,True,2023-09-09,2025-04-28,APPROVED
8334.91,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,DAILY,True,2023-06-24,2024-04-10,APPROVED
74879.21,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,MONTHLY,False,2023-12-29,2026-09-21,REJECTED
65178.89,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,ADHO,True,2023-05-15,2029-03-09,REJECTED
15709.14,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,DAILY,True,2023-06-08,2023-10-11,APPROVED
98391.68,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,DAILY,True,2023-02-04,2026-06-06,REJECTED
44181.47,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,YEARLY,True,2023-09-01,2024-06-09,APPROVED
88273.59,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,SEMI_ANNUALLY,True,2023-06-28,2027-11-01,REJECTED
3534.44,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,DAILY,True,2023-05-11,2029-07-05,APPROVED
83199.92,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,INTRA_DAY,False,2023-06-24,2023-12-09,REJECTED
92440.78,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,ADHO,False,2023-04-13,2029-11-02,REJECTED
72860.42,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,BY_MONTHLY,False,2023-11-14,2027-05-17,REJECTED
48153.8,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,INTRA_DAY,False,2023-12-25,2026-06-29,APPROVED
91486.97,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,INTRA_DAY,True,2023-10-02,2029-10-31,APPROVED
98898.43,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,QUARTERLY,False,2023-02-23,2029-03-23,REJECTED
89833.59,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,WEEKLY,True,2023-01-25,2029-05-15,APPROVED
1577.16,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,DAILY,True,2023-02-11,2028-03-08,APPROVED
99341.59,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,INTRA_DAY,False,2023-07-31,2028-04-25,REJECTED
47590.84,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,WEEKLY,False,2023-07-10,2027-08-12,APPROVED
79142.6,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,ADHO,True,2023-04-13,2024-01-09,REJECTED
95140.99,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,MONTHLY,False,2023-02-21,2026-05-23,APPROVED
55681.67,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,BY_MONTHLY,False,2023-05-20,2029-07-24,REJECTED
46557.01,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,INTRA_DAY,True,2023-08-13,2029-08-30,APPROVED
45187.31,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,SEMI_ANNUALLY,False,2023-03-25,2027-09-30,APPROVED
24698.27,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,QUARTERLY,False,2023-09-04,2027-09-27,APPROVED
61707.67,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,ADHO,False,2023-07-12,2029-04-28,APPROVED
33380.66,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,DAILY,True,2023-11-20,2028-01-28,APPROVED
64584.63,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,ADHO,True,2023-07-08,2027-12-04,APPROVED
19561.98,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,BY_MONTHLY,True,2023-03-08,2027-09-02,APPROVED
63917.2,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,QUARTERLY,False,2023-08-31,2024-01-31,APPROVED
31054.73,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,BY_MONTHLY,True,2023-12-18,2025-03-07,APPROVED
64783.46,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,QUARTERLY,False,2023-04-25,2027-06-13,APPROVED
28308.85,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,ADHO,True,2023-12-27,2024-01-30,APPROVED
33910.03,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,WEEKLY,True,2023-07-31,2026-09-24,APPROVED
20983.9,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,BY_MONTHLY,False,2023-04-13,2023-06-16,APPROVED
24069.82,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,INTRA_DAY,True,2023-01-09,2024-05-13,APPROVED
43293.85,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,WEEKLY,True,2023-01-12,2025-01-23,APPROVED
7972.1,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,DAILY,False,2023-11-14,2023-12-09,APPROVED
35842.15,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,DAILY,False,2023-05-23,2028-12-18,APPROVED
1841.45,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,BY_MONTHLY,True,2023-11-11,2024-10-18,APPROVED
64268.71,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,BY_MONTHLY,False,2023-05-18,2027-01-02,REJECTED
82466.95,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,SEMI_ANNUALLY,False,2023-07-18,2027-04-23,REJECTED
50367.92,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,WEEKLY,True,2023-09-24,2025-09-29,APPROVED
37454.75,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,INTRA_DAY,False,2023-07-23,2024-11-19,APPROVED
38618.48,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,YEARLY,False,2023-06-11,2027-03-16,APPROVED
58114.88,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,BY_MONTHLY,True,2023-09-08,2026-02-19,REJECTED
79921.54,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,SEMI_ANNUALLY,True,2023-02-05,2026-05-30,APPROVED
35783.41,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,INTRA_DAY,False,2023-04-09,2026-04-21,APPROVED
54130.0,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,SEMI_ANNUALLY,False,2023-08-02,2025-02-17,REJECTED
29565.78,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,BY_MONTHLY,True,2023-01-01,2029-02-05,APPROVED
42786.0,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,BY_MONTHLY,True,2023-10-26,2027-05-02,APPROVED
61930.69,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,YEARLY,False,2023-07-13,2029-10-09,REJECTED
91190.36,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,QUARTERLY,False,2023-12-21,2024-12-01,REJECTED
98282.21,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,MONTHLY,False,2023-12-14,2024-04-10,REJECTED
36964.45,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,QUARTERLY,False,2023-02-28,2024-06-11,APPROVED
60954.19,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,SEMI_ANNUALLY,True,2023-09-07,2028-06-30,REJECTED
18990.76,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,SEMI_ANNUALLY,True,2023-08-09,2025-11-15,APPROVED
80385.64,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,ADHO,False,2023-08-09,2024-10-26,REJECTED
55176.85,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,DAILY,False,2023-07-23,2026-05-28,REJECTED
66325.49,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,INTRA_DAY,False,2023-09-09,2024-12-31,APPROVED
94191.57,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,MONTHLY,False,2023-03-06,2023-06-26,REJECTED
15679.6,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,ADHO,False,2023-02-16,2028-06-28,APPROVED
84589.99,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,SEMI_ANNUALLY,False,2023-11-17,2026-08-31,REJECTED
31660.97,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,DAILY,True,2023-02-04,2025-12-06,APPROVED
28023.89,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,YEARLY,False,2023-12-01,2024-10-02,APPROVED
33853.48,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,SEMI_ANNUALLY,False,2023-09-20,2029-07-23,APPROVED
91694.55,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,BY_MONTHLY,True,2023-10-09,2025-07-05,REJECTED
57216.57,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,SEMI_ANNUALLY,True,2023-11-11,2025-01-27,REJECTED
69713.92,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,MONTHLY,False,2023-01-15,2026-07-11,REJECTED
14044.8,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,SEMI_ANNUALLY,False,2023-12-04,2027-09-27,APPROVED
65929.23,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,ADHO,False,2023-01-28,2023-12-31,REJECTED
69057.03,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,DAILY,False,2023-05-16,2025-10-02,REJECTED
21059.18,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,WEEKLY,False,2023-01-09,2028-08-26,APPROVED
34056.08,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,WEEKLY,True,2023-12-31,2029-01-16,APPROVED
4308.04,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,SEMI_ANNUALLY,True,2023-09-20,2027-12-25,APPROVED
45584.62,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,MONTHLY,False,2023-02-16,2028-04-27,APPROVED
27635.21,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,WEEKLY,True,2023-09-28,2027-04-10,APPROVED
73823.01,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,BY_MONTHLY,False,2023-02-09,2023-07-22,APPROVED
5849.21,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,MONTHLY,False,2023-07-26,2027-10-13,APPROVED
49486.25,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,BY_MONTHLY,True,2023-11-01,2029-02-02,APPROVED
52728.35,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,YEARLY,False,2023-04-15,2025-04-02,REJECTED
45721.04,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,INTRA_DAY,False,2023-09-05,2029-01-26,APPROVED
34929.06,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,ADHO,True,2023-11-02,2027-09-02,APPROVED
55810.53,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,SEMI_ANNUALLY,True,2023-11-04,2024-10-08,REJECTED
23254.4,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,SEMI_ANNUALLY,False,2023-10-11,2027-06-22,APPROVED
34464.0,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,YEARLY,True,2023-07-17,2028-10-11,APPROVED
41845.64,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,DAILY,True,2023-01-02,2024-12-01,APPROVED
29952.63,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,YEARLY,False,2023-10-30,2029-12-26,APPROVED
7471.44,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,SEMI_ANNUALLY,True,2023-07-17,2029-05-31,APPROVED
66840.97,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,ADHO,False,2023-07-08,2025-09-18,REJECTED
91168.34,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,ADHO,False,2023-12-04,2029-04-14,REJECTED
34627.12,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,WEEKLY,True,2023-10-12,2028-11-07,APPROVED
56769.02,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,SEMI_ANNUALLY,False,2023-11-02,2025-04-22,REJECTED
38460.29,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,WEEKLY,True,2023-05-14,2023-06-04,APPROVED
57727.25,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,SEMI_ANNUALLY,False,2023-09-30,2024-04-20,REJECTED
86371.73,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,DAILY,True,2023-03-21,2026-05-10,REJECTED
50032.7,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,ADHO,False,2023-10-15,2029-01-11,APPROVED
87459.37,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,INTRA_DAY,False,2023-06-08,2028-11-22,REJECTED
84718.21,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,WEEKLY,False,2023-08-09,2025-09-29,REJECTED
57810.91,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,DAILY,False,2023-07-28,2024-11-13,REJECTED
37201.19,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,WEEKLY,True,2023-08-02,2025-06-22,APPROVED
82719.53,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,ADHO,False,2023-02-14,2026-08-16,REJECTED
25985.95,INSUARANCE_PREMIUM,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,WEEKLY,True,2023-02-02,2026-04-19,APPROVED
29707.36,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,MONTHLY,True,2023-06-02,2023-12-23,APPROVED
82824.46,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,MONTHLY,False,2023-04-16,2024-08-16,REJECTED
15882.39,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,INTRA_DAY,True,2023-03-27,2023-04-11,APPROVED
18444.38,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,QUARTERLY,True,2023-07-17,2025-10-27,APPROVED
1476.36,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,BY_MONTHLY,False,2023-09-04,2027-04-29,APPROVED
31015.92,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,ADHO,False,2023-06-22,2023-08-04,APPROVED
35297.74,B2B_CORPORATE,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,DAILY,False,2023-06-08,2029-03-24,APPROVED
73165.17,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,WEEKLY,True,2023-05-19,2028-04-01,REJECTED
53518.3,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,INTRA_DAY,True,2023-11-08,2025-09-01,REJECTED
94438.03,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,DAILY,False,2023-12-24,2024-12-10,APPROVED
58304.61,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,ONE_TIME,SEMI_ANNUALLY,True,2023-04-12,2024-05-07,REJECTED
75798.4,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,QUARTERLY,True,2023-03-27,2024-01-19,REJECTED
84677.19,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,INTRA_DAY,True,2023-02-24,2029-12-13,REJECTED
70059.41,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,ADHO,True,2023-04-18,2029-11-07,REJECTED
83600.66,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,ADHO,False,2023-09-05,2024-01-14,APPROVED
31373.2,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,YEARLY,True,2023-06-07,2026-11-20,APPROVED
11342.48,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,MONTHLY,False,2023-10-27,2028-10-23,APPROVED
74624.87,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,DAILY,False,2023-11-24,2029-01-27,REJECTED
51302.43,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,ONE_TIME,INTRA_DAY,True,2023-08-28,2026-01-20,REJECTED
18499.88,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,BY_MONTHLY,False,2023-09-04,2026-10-27,APPROVED
52539.94,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,YEARLY,True,2023-07-16,2028-04-17,REJECTED
57934.66,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,INTRA_DAY,True,2023-05-27,2024-07-18,APPROVED
14514.38,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,INTRA_DAY,True,2023-10-17,2029-04-13,APPROVED
24618.92,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,MONTHLY,False,2023-09-12,2028-02-05,APPROVED
78488.2,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,DAILY,False,2023-04-06,2029-08-17,REJECTED
99905.0,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,BY_MONTHLY,False,2023-09-30,2024-01-10,APPROVED
19173.33,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,INTRA_DAY,False,2023-08-02,2028-02-17,APPROVED
25789.99,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,INTRA_DAY,True,2023-07-25,2026-12-12,APPROVED
36441.26,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,YEARLY,False,2023-12-18,2024-10-26,APPROVED
1265.92,EMI_LOAN_REPAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,WEEKLY,False,2023-12-22,2025-07-29,APPROVED
10459.8,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,ONE_TIME,RECURRING,YEARLY,True,2023-04-25,2024-11-03,APPROVED
85238.74,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,YEARLY,False,2023-02-26,2027-11-08,REJECTED
22530.94,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,BY_MONTHLY,False,2023-09-01,2025-05-04,APPROVED
64352.87,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,RECURRING,QUARTERLY,False,2023-12-01,2027-12-17,APPROVED
55582.13,INSUARANCE_OTHER_PAYMENT,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,ADHO,False,2023-02-03,2023-07-16,REJECTED
92026.24,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,ADHO,False,2023-06-17,2028-08-05,REJECTED
66493.41,BILL_PAYMENT_CREDIT_CARD,E_NACH_AADHAAR_NETBANKING_CREDITCARD,FIXED,ONE_TIME,WEEKLY,False,2023-01-09,2024-02-12,REJECTED
49417.23,SUBSCRIPTION_FEES,E_NACH_AADHAAR_NETBANKING_CREDITCARD,VARIABLE,RECURRING,BY_MONTHLY,False,2023-12-30,2029-07-01,APPROVED
